HUC8,SITENUM,YEAR,LAT,LONG,BFI,PRECIP_MM,TEMP_C,AREA_KM2,SLOPE_DEGREES,ELEVATION_MASL,ET_MM,SOIL_A_PERCENT,SOIL_B_PERCENT,SOIL_C_PERCENT,SOIL_D_PERCENT,SOIL_A_D_PERCENT,SOIL_B_D_PERCENT,SOIL_C_D_PERCENT,LC_UNCLASSIFIED_PERCENT,LC_OPEN_WATER_PERCENT,LC_DEVELOPED_OPEN_SPACE_PERCENT,LC_DEVELOPED_LOW_INTENSITY_PERCENT,LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT,LC_DEVELOPED_HIGH_INTENSITY_PERCENT,LC_BARREN_LAND_PERCENT,LC_DECIDUOUS_FOREST_PERCENT,LC_EVERGREEN_FOREST_PERCENT,LC_MIXED_FOREST_PERCENT,LC_SHRUB_PERCENT,LC_HERBACEOUS_PERCENT,LC_HAY_PASTURE_PERCENT,LC_CULTIVATED_CROPS_PERCENT,LC_WOODY_WETLANDS_PERCENT,LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT,KARST_PERCENT,IGNEOUS_INTRUSIVE_PERCENT,SEDIMENTARY_CLASTIC_PERCENT,METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,METAMORPHIC_SCHIST_PERCENT,SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_VOLCANIC_PERCENT,METAMORPHIC_UNDIFFERENTIATED_PERCENT,UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT,IGNEOUS_UNDIFFERENTIATED_PERCENT,METAMORPHIC_GNEISS_PERCENT,METAMORPHIC_VOLCANIC_PERCENT,METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT,ASPECT_FLAT_PERCENT,ASPECT_NORTH_PERCENT,ASPECT_SOUTH_PERCENT
15030104,9429030,2002,33.75696536,-114.4974554,0.911,3.8341,21.4865,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9429030,2003,33.75696536,-114.4974554,0.94,10.132,22.0161,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9429030,2004,33.75696536,-114.4974554,0.932,18.1552,21.2804,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9429030,2005,33.75696536,-114.4974554,0.907,19.596,21.2059,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9429030,2006,33.75696536,-114.4974554,0.898,8.0944,21.48,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9429030,2007,33.75696536,-114.4974554,0.914,7.222,21.7423,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9429030,2008,33.75696536,-114.4974554,0.899,12.9752,21.6349,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9429030,2009,33.75696536,-114.4974554,0.928,6.9939,21.6866,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9429030,2010,33.75696536,-114.4974554,0.925,15.3423,21.2987,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9429030,2011,33.75696536,-114.4974554,0.897,9.5353,21.1512,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9429030,2012,33.75696536,-114.4974554,0.905,10.4598,22.1677,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9429030,2013,33.75696536,-114.4974554,0.909,14.4501,21.5378,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9429030,2014,33.75696536,-114.4974554,0.907,11.494,22.4166,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9429030,2015,33.75696536,-114.4974554,0.926,13.7821,22.1803,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9429030,2016,33.75696536,-114.4974554,0.756,12.098,22.3735,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9429030,2017,33.75696536,-114.4974554,0.869,10.08,22.4602,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9429030,2018,33.75696536,-114.4974554,0.918,7.896,22.2205,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9429030,2019,33.75696536,-114.4974554,0.897,13.5424,20.802,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9429030,2020,33.75696536,-114.4974554,0.922,8.0418,21.8707,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428503,2001,34.16779378,-114.2766175,0.673,8.6083,22.749,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428503,2002,34.16779378,-114.2766175,0.645,2.4594,22.3542,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,1967,34.02779463,-114.433566,0.191,11.6779,21.9024,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,1968,34.02779463,-114.433566,0.197,5.3171,21.8897,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,1969,34.02779463,-114.433566,0.162,9.847,22.1505,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,1970,34.02779463,-114.433566,0.228,8.6796,21.6399,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,1971,34.02779463,-114.433566,0.214,7.3648,21.0287,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,1972,34.02779463,-114.433566,0.14,8.9221,21.9207,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,1973,34.02779463,-114.433566,0.307,7.8168,21.5957,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,1975,34.02779463,-114.433566,0.135,5.2771,21.1739,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,1976,34.02779463,-114.433566,0.112,15.6043,21.7055,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,1985,34.02779463,-114.433566,0.113,10.0398,21.921,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,1986,34.02779463,-114.433566,0.129,11.0216,22.6055,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,1987,34.02779463,-114.433566,0.109,7.9344,22.2795,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,1988,34.02779463,-114.433566,0.162,11.2429,22.4121,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,1989,34.02779463,-114.433566,0.245,4.1401,22.9886,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,1991,34.02779463,-114.433566,0.117,8.8578,22.0252,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,1992,34.02779463,-114.433566,0.122,19.9625,22.5513,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,1994,34.02779463,-114.433566,0.123,9.6229,22.6717,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,1996,34.02779463,-114.433566,0.148,5.2363,23.6467,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,1997,34.02779463,-114.433566,0.146,11.6818,22.9358,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,1998,34.02779463,-114.433566,0.142,12.349,21.618,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,2004,34.02779463,-114.433566,0.152,15.5525,22.0703,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,2005,34.02779463,-114.433566,0.171,15.2222,22.1646,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,2006,34.02779463,-114.433566,0.301,6.2349,22.3464,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,2007,34.02779463,-114.433566,0.205,5.4873,22.3601,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,2008,34.02779463,-114.433566,0.229,11.7235,22.5043,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,2009,34.02779463,-114.433566,0.191,4.8232,22.4414,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,2010,34.02779463,-114.433566,0.148,12.7867,22.09,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,2011,34.02779463,-114.433566,0.157,9.8767,21.8983,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428505,2012,34.02779463,-114.433566,0.174,8.5825,22.8835,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428510,1980,33.99946154,-114.4455106,0.714,15.8152,20.9306,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428510,1981,33.99946154,-114.4455106,0.709,11.1645,21.7362,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428508,1977,34.0233504,-114.4124542,0.862,9.2968,22.3358,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
15030104,9428508,1978,34.0233504,-114.4124542,0.836,18.6171,22.3219,3944.1784,6.4766,250.4614,69.0862,0.5778,0.2049,0.1603,0.3057,0.0016,0,0,0,0.0075,0.0061,0.0037,0.0021,6.00E-04,0.1735,3.00E-04,0,1.00E-04,0.669,0.0119,0.0064,0.0938,0.0178,0.007,0.0087,0.0611,0.086,0.0058,0.02,0.0058,0,0.2383,0.0029,0.5651,0.0037,0.014,0,0,0.0014,0.5042,0.4927
