HUC8,SITENUM,YEAR,LAT,LONG,BFI,PRECIP_MM,TEMP_C,AREA_KM2,SLOPE_DEGREES,ELEVATION_FT,ET_MM,SOIL_A_PERCENT,SOIL_B_PERCENT,SOIL_C_PERCENT,SOIL_D_PERCENT,SOIL_A_D_PERCENT,SOIL_B_D_PERCENT,SOIL_C_D_PERCENT,LC_UNCLASSIFIED_PERCENT,LC_OPEN_WATER_PERCENT,LC_DEVELOPED_OPEN_SPACE_PERCENT,LC_DEVELOPED_LOW_INTENSITY_PERCENT,LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT,LC_DEVELOPED_HIGH_INTENSITY_PERCENT,LC_BARREN_LAND_PERCENT,LC_DECIDUOUS_FOREST_PERCENT,LC_EVERGREEN_FOREST_PERCENT,LC_MIXED_FOREST_PERCENT,LC_SHRUB_PERCENT,LC_HERBACEOUS_PERCENT,LC_HAY_PASTURE_PERCENT,LC_CULTIVATED_CROPS_PERCENT,LC_WOODY_WETLANDS_PERCENT,LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT,KARST_PERCENT,IGNEOUS_INTRUSIVE_PERCENT,SEDIMENTARY_CLASTIC_PERCENT,METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,METAMORPHIC_SCHIST_PERCENT,SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_VOLCANIC_PERCENT,METAMORPHIC_UNDIFFERENTIATED_PERCENT,UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT,IGNEOUS_UNDIFFERENTIATED_PERCENT,METAMORPHIC_GNEISS_PERCENT,METAMORPHIC_VOLCANIC_PERCENT,METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT,ASPECT_FLAT_PERCENT,ASPECT_NORTH_PERCENT,ASPECT_SOUTH_PERCENT
15040005,9447000,1962,33.0645062,-109.4422978,0.5,333.64,15.3303,7171.8005,11.832,3683.296,380.2627,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9447000,1963,33.0645062,-109.4422978,0.429,380.32,15.2274,7171.8005,11.832,3683.296,362.6278,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9447000,1964,33.0645062,-109.4422978,0.566,322.66,14.1228,7171.8005,11.832,3683.296,423.7473,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9447000,1965,33.0645062,-109.4422978,0.242,513.46,14.7296,7171.8005,11.832,3683.296,448.6843,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9447000,1966,33.0645062,-109.4422978,0.49,341.88,15.0377,7171.8005,11.832,3683.296,435.0592,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9447000,1967,33.0645062,-109.4422978,0.364,416.76,14.92,7171.8005,11.832,3683.296,391.6639,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9447000,1968,33.0645062,-109.4422978,0.471,359.18,14.5614,7171.8005,11.832,3683.296,422.0833,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9447000,1969,33.0645062,-109.4422978,0.749,325.09,15.3537,7171.8005,11.832,3683.296,330.5708,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9447000,1970,33.0645062,-109.4422978,0.769,294.02,14.9427,7171.8005,11.832,3683.296,295.3239,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040004,9444500,1913,33.04950776,-109.2959047,0.461,450.3,10.3976,2429.6698,18.0217,3442.834,407.133,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,2020,33.29089456,-109.1961832,0.35,277.5,14.0554,2429.6698,18.0217,4182.994,258.8781,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,2021,33.29089456,-109.1961832,0.255,435.55,13.6096,2429.6698,18.0217,4182.994,428.7147,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,1977,33.29089456,-109.1961832,0.474,424.07,12.2411,2429.6698,18.0217,4182.994,480.9965,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,1978,33.29089456,-109.1961832,0.188,730.8,11.9399,2429.6698,18.0217,4182.994,494.6243,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,1979,33.29089456,-109.1961832,0.544,476.14,11.1773,2429.6698,18.0217,4182.994,453.7999,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040005,9445000,1992,33.41283295,-109.719531,0.6,565.5,14.7777,7171.8005,11.832,5965.631,569.6152,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9445000,1993,33.41283295,-109.719531,0.65,487.35,15.2193,7171.8005,11.832,5965.631,402.1284,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9445000,1994,33.41283295,-109.719531,0.589,459.62,15.7486,7171.8005,11.832,5965.631,450.7365,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9445000,1995,33.41283295,-109.719531,0.67,293.28,15.8544,7171.8005,11.832,5965.631,342.4964,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9445000,1996,33.41283295,-109.719531,0.736,336.07,16.3469,7171.8005,11.832,5965.631,392.7764,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040004,9444200,1972,33.29089456,-109.1961832,0.186,614.98,12.1619,2429.6698,18.0217,4182.994,459.4326,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,1973,33.29089456,-109.1961832,0.583,393.65,11.1985,2429.6698,18.0217,4182.994,382.0012,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,1974,33.29089456,-109.1961832,0.567,461.53,11.8052,2429.6698,18.0217,4182.994,376.489,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,1975,33.29089456,-109.1961832,0.343,474.51,10.9499,2429.6698,18.0217,4182.994,420.5587,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,1976,33.29089456,-109.1961832,0.47,419.82,11.0789,2429.6698,18.0217,4182.994,363.5741,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,2007,33.29089456,-109.1961832,0.425,575.16,13.1073,2429.6698,18.0217,4182.994,442.9525,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,2008,33.29089456,-109.1961832,0.449,539.69,12.7011,2429.6698,18.0217,4182.994,457.2494,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,2012,33.29089456,-109.1961832,0.535,334.65,13.9672,2429.6698,18.0217,4182.994,356.5819,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,2009,33.29089456,-109.1961832,0.642,350.19,12.8853,2429.6698,18.0217,4182.994,336.5442,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,2010,33.29089456,-109.1961832,0.515,546.52,12.5362,2429.6698,18.0217,4182.994,450.7354,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,2011,33.29089456,-109.1961832,0.437,439.21,12.9562,2429.6698,18.0217,4182.994,404.1053,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,2004,33.29089456,-109.1961832,0.418,529.72,11.9701,2429.6698,18.0217,4182.994,441.1521,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,2013,33.29089456,-109.1961832,0.423,523.34,12.6694,2429.6698,18.0217,4182.994,412.0285,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,2014,33.29089456,-109.1961832,0.47,415.07,13.6486,2429.6698,18.0217,4182.994,426.118,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,2015,33.29089456,-109.1961832,0.466,584.63,13.3493,2429.6698,18.0217,4182.994,608.4969,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,2005,33.29089456,-109.1961832,0.287,525.48,13.1827,2429.6698,18.0217,4182.994,356.1479,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,2006,33.29089456,-109.1961832,0.413,547.54,13.1041,2429.6698,18.0217,4182.994,459.7712,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,2019,33.29089456,-109.1961832,0.32,507,12.6753,2429.6698,18.0217,4182.994,515.1118,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,2016,33.29089456,-109.1961832,0.448,469.49,13.4761,2429.6698,18.0217,4182.994,452.0215,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,2017,33.29089456,-109.1961832,0.492,331.31,14.2309,2429.6698,18.0217,4182.994,377.457,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,1971,33.29089456,-109.1961832,0.316,483.7,11.6228,2429.6698,18.0217,4182.994,374.3232,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040004,9444200,2018,33.29089456,-109.1961832,0.538,391.81,13.8378,2429.6698,18.0217,4182.994,455.387,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
15040005,9445000,1978,33.41283295,-109.719531,0.577,589.1,15.2731,7171.8005,11.832,5965.631,533.6057,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9445000,1979,33.41283295,-109.719531,0.583,382.51,14.5368,7171.8005,11.832,5965.631,422.2159,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9445000,1980,33.41283295,-109.719531,0.532,394.81,15.2012,7171.8005,11.832,5965.631,409.3431,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9445000,1981,33.41283295,-109.719531,0.68,330.47,15.8529,7171.8005,11.832,5965.631,404.3243,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9445000,1982,33.41283295,-109.719531,0.491,480.08,14.7773,7171.8005,11.832,5965.631,517.7159,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9445000,1983,33.41283295,-109.719531,0.482,636.22,14.795,7171.8005,11.832,5965.631,682.2431,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9445000,1984,33.41283295,-109.719531,0.58,490.06,14.953,7171.8005,11.832,5965.631,517.7609,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9445000,1985,33.41283295,-109.719531,0.442,457.23,14.9392,7171.8005,11.832,5965.631,500.8452,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9445000,1986,33.41283295,-109.719531,0.691,482.84,15.4658,7171.8005,11.832,5965.631,491.1468,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9445000,1987,33.41283295,-109.719531,0.662,392.98,14.7336,7171.8005,11.832,5965.631,434.0208,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9445000,1988,33.41283295,-109.719531,0.64,423.65,15.2792,7171.8005,11.832,5965.631,433.2278,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9445000,1989,33.41283295,-109.719531,0.711,226.01,16.0581,7171.8005,11.832,5965.631,260.9789,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9445000,1990,33.41283295,-109.719531,0.727,478.48,15.1809,7171.8005,11.832,5965.631,454.0391,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9445000,1991,33.41283295,-109.719531,0.819,446.6,14.8216,7171.8005,11.832,5965.631,457.9136,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9445000,1951,33.41283295,-109.719531,0.604,402.28,15.0707,7171.8005,11.832,5965.631,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040005,9445000,1952,33.41283295,-109.719531,0.682,399.48,15.0104,7171.8005,11.832,5965.631,407.133,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-4,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-4,0,0,0,0.0064,0.5019,0.4917
15040004,9444500,2013,33.04950776,-109.2959047,0.337,523.34,12.6694,2429.6698,18.0217,3442.834,412.0285,2e-4,0.3233,0.679,0.3651,0,0,0.0027,0,9e-4,0.0044,0.0018,0.0015,3e-4,0.0189,0.0012,0.5548,4e-4,0.391,0.0214,0,1e-4,0.0018,0.0014,0.0292,0.0287,0.2523,0,0,0,0.0148,0.6771,0.002,0.0229,0,0,0,0,3e-4,0.4542,0.5441
